NOC,ISO3,Year,population,gdp_per_capita,income_group,host_country,athletes_sent,sports_participated,events_participated,female_athlete_percentage,prev_total_medals,prev_medals_per_athlete,Gold,Silver,Bronze,total_medals,medals_per_athlete
GER,GER,2008,,,,0,420,30,207,43.57142857142857,49.0,0.1111111111111111,16.0,10.0,15.0,41.0,0.09761904761904762
GER,GER,2012,,,,0,383,27,213,44.64751958224543,41.0,0.09761904761904762,11.0,19.0,14.0,44.0,0.11488250652741515
GER,GER,2016,,,,0,418,29,217,46.411483253588514,44.0,0.11488250652741515,17.0,10.0,15.0,42.0,0.10047846889952153
GHA,GHA,1952,,,,0,7,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHA,GHA,1960,6961215.0,175.82328113293883,,0,13,2,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07692307692307693
GHA,GHA,1964,7695739.0,226.20895412676225,,0,33,3,18,9.090909090909092,1.0,0.07692307692307693,0.0,0.0,1.0,1.0,0.030303030303030304
GHA,GHA,1968,8475729.0,196.63991931156207,,0,31,3,18,3.225806451612903,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0
GHA,GHA,1972,9438187.0,224.2529580504665,,0,35,3,17,5.714285714285714,0.0,0.0,0.0,0.0,1.0,1.0,0.02857142857142857
GHA,GHA,1984,13370590.0,329.9988888631113,,0,21,2,17,33.33333333333333,1.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
GHA,GHA,1988,14636568.0,355.1218449328811,,0,16,3,13,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHA,GHA,1992,16184855.0,396.42640764051737,,0,34,4,13,5.88235294117647,0.0,0.0,0.0,0.0,1.0,1.0,0.029411764705882353
GHA,GHA,1996,17810181.0,389.27126789883107,,0,35,4,15,5.714285714285714,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0
GHA,GHA,2000,19637087.0,253.74693620334378,,0,22,2,13,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHA,GHA,2004,21868298.0,406.1321053295653,,0,26,2,9,11.538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHA,GHA,2008,24249946.0,1182.6576125601646,,0,9,2,9,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHA,GHA,2012,26734268.0,1543.7752423576376,,0,7,4,7,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHA,GHA,2016,29356742.0,1913.186732535763,,0,13,5,12,46.15384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRE,GRE,1896,,,,1,102,9,39,0.0,0.0,0.0,10.0,17.0,17.0,44.0,0.43137254901960786
GRE,GRE,1900,,,,0,3,2,3,0.0,44.0,0.43137254901960786,0.0,0.0,0.0,0.0,0.0
GRE,GRE,1904,,,,0,14,3,5,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.14285714285714285
GRE,GRE,1906,,,,1,312,13,70,1.6025641025641024,2.0,0.14285714285714285,8.0,14.0,13.0,35.0,0.11217948717948718
GRE,GRE,1908,,,,0,20,3,25,0.0,35.0,0.11217948717948718,0.0,3.0,1.0,4.0,0.2
GRE,GRE,1912,,,,0,22,5,25,0.0,4.0,0.2,1.0,0.0,1.0,2.0,0.09090909090909091
GRE,GRE,1920,,,,0,47,8,34,0.0,2.0,0.09090909090909091,0.0,1.0,0.0,1.0,0.02127659574468085
GRE,GRE,1924,,,,0,39,9,37,2.564102564102564,1.0,0.02127659574468085,1.0,0.0,0.0,1.0,0.02564102564102564
GRE,GRE,1928,,,,0,23,4,26,0.0,1.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0
GRE,GRE,1932,,,,0,10,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRE,GRE,1936,,,,0,41,7,34,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRE,GRE,1948,,,,0,61,10,44,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRE,GRE,1952,,,,0,48,7,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRE,GRE,1956,,,,0,13,5,13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07692307692307693
GRE,GRE,1960,,,,0,48,8,38,0.0,1.0,0.07692307692307693,1.0,0.0,0.0,1.0,0.020833333333333332
GRE,GRE,1964,,,,0,18,4,16,0.0,1.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
GRE,GRE,1968,,,,0,44,7,27,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.022727272727272728
GRE,GRE,1972,,,,0,60,9,46,3.3333333333333335,1.0,0.022727272727272728,0.0,2.0,0.0,2.0,0.03333333333333333
GRE,GRE,1976,,,,0,36,8,34,5.555555555555555,2.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
GRE,GRE,1980,,,,0,41,8,31,7.317073170731707,0.0,0.0,1.0,0.0,2.0,3.0,0.07317073170731707
GRE,GRE,1984,,,,0,63,11,49,6.349206349206349,3.0,0.07317073170731707,0.0,1.0,1.0,2.0,0.031746031746031744
GRE,GRE,1988,,,,0,56,12,43,21.428571428571427,2.0,0.031746031746031744,0.0,0.0,1.0,1.0,0.017857142857142856
GRE,GRE,1992,,,,0,70,17,53,20.0,1.0,0.017857142857142856,2.0,0.0,0.0,2.0,0.02857142857142857
GRE,GRE,1996,,,,0,121,18,94,28.09917355371901,2.0,0.02857142857142857,4.0,4.0,0.0,8.0,0.06611570247933884
GRE,GRE,2000,,,,0,140,23,114,41.42857142857143,8.0,0.06611570247933884,4.0,6.0,3.0,13.0,0.09285714285714286
GRE,GRE,2004,,,,1,426,33,215,49.53051643192488,13.0,0.09285714285714286,6.0,6.0,4.0,16.0,0.03755868544600939
GRE,GRE,2008,,,,0,152,23,105,46.05263157894737,16.0,0.03755868544600939,0.0,2.0,2.0,4.0,0.02631578947368421
GRE,GRE,2012,,,,0,102,20,76,36.27450980392157,4.0,0.02631578947368421,0.0,0.0,2.0,2.0,0.0196078431372549
GRE,GRE,2016,,,,0,92,16,65,39.130434782608695,2.0,0.0196078431372549,3.0,1.0,2.0,6.0,0.06521739130434782
GRN,GRN,1984,,,,0,6,2,6,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,GRN,1988,,,,0,6,2,7,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,GRN,1992,,,,0,4,1,5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,GRN,1996,,,,0,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,GRN,2000,,,,0,3,2,3,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,GRN,2004,,,,0,5,2,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,GRN,2008,,,,0,9,2,8,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,GRN,2012,,,,0,8,3,8,37.5,0.0,0.0,1.0,0.0,0.0,1.0,0.125
GRN,GRN,2016,,,,0,6,2,4,16.666666666666664,1.0,0.125,0.0,1.0,0.0,1.0,0.16666666666666666
GUA,GUA,1932,,,,0,1,1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,1952,,,,0,21,6,26,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,1968,,,,0,48,8,37,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,1972,,,,0,8,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,1976,,,,0,28,5,8,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,1980,,,,0,10,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,1984,,,,0,24,9,40,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,1988,,,,0,28,8,16,10.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,1992,,,,0,14,7,27,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,1996,,,,0,26,11,20,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,2000,,,,0,15,7,14,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,2004,,,,0,18,8,17,38.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,2008,,,,0,12,9,12,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUA,GUA,2012,,,,0,19,11,21,36.84210526315789,0.0,0.0,0.0,1.0,0.0,1.0,0.05263157894736842
GUA,GUA,2016,,,,0,21,10,19,28.57142857142857,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
GUI,GUI,1968,,,,0,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUI,GUI,1980,,,,0,9,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUI,GUI,1984,,,,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUI,GUI,1988,,,,0,6,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUI,GUI,1992,,,,0,8,2,11,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUI,GUI,1996,,,,0,5,2,5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUI,GUI,2000,,,,0,6,4,6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUI,GUI,2004,,,,0,3,3,4,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUI,GUI,2008,,,,0,5,3,5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUI,GUI,2012,,,,0,4,3,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUI,GUI,2016,,,,0,5,3,5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,GUM,1988,132799.0,,,0,19,7,22,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,GUM,1992,143393.0,,,0,22,8,27,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,GUM,1996,152169.0,,,0,8,4,9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,GUM,2000,160065.0,,,0,7,5,7,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,GUM,2004,163810.0,23618.8266894573,,0,4,3,4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,GUM,2008,165693.0,28112.231657342192,,0,6,5,7,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,GUM,2012,166331.0,31653.750653816787,,0,8,5,8,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,GUM,2016,164233.0,35930.6594898711,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1948,,,,0,4,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1952,,,,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1956,,,,0,4,2,6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1960,569143.0,299.07464578509064,,0,5,2,6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1964,621764.0,313.2611618937689,,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1968,676160.0,339.78644107903455,,0,5,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1972,721617.0,395.47426457657235,,0,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1980,774367.0,778.9588141023571,,0,8,3,10,12.5,0.0,0.0,0.0,0.0,1.0,1.0,0.125
GUY,GUY,1984,774111.0,565.3344355824396,,0,10,3,12,20.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1988,759663.0,544.715209244099,,0,8,3,8,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1992,749911.0,498.1566365699537,,0,6,3,7,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,1996,760526.0,927.5238472116686,,0,7,2,6,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,2000,764832.0,931.7966517189551,,0,4,1,4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,2004,762418.0,1033.3103090218794,,0,4,3,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,2008,754606.0,4008.962867160305,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,2012,746288.0,5444.397519139134,,0,6,3,6,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,GUY,2016,763548.0,5870.878237598348,,0,6,2,7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,1900,,,,0,3,2,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333
HAI,HAI,1924,,,,0,8,2,9,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.125
HAI,HAI,1928,,,,0,2,1,3,0.0,1.0,0.125,0.0,1.0,0.0,1.0,0.5
HAI,HAI,1932,,,,0,3,2,3,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
HAI,HAI,1960,,,,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,1972,,,,0,7,1,7,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,1976,,,,0,13,2,14,23.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,1984,,,,0,3,2,2,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,1988,,,,0,4,2,5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,1992,,,,0,7,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,1996,,,,0,7,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,2000,,,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,2004,,,,0,8,4,8,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,2008,,,,0,7,3,7,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,2012,,,,0,5,2,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAI,HAI,2016,,,,0,10,7,10,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1952,,,,0,4,1,6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1956,,,,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1960,3094840.0,426.7738079172329,,0,4,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1964,3504600.0,629.5915257844941,,0,39,7,24,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1968,3802700.0,714.4829695806095,,0,11,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1972,4123600.0,1384.7342645141014,,0,10,5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1976,4518000.0,2850.0146101832,,0,25,6,27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1984,5397900.0,6208.226159371994,,0,47,10,47,23.404255319148938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1988,5627600.0,10609.745639454548,,0,48,11,49,20.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1992,5800500.0,17976.46886290535,,0,38,11,39,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKG,HKG,1996,6435500.0,24818.302160008418,,0,23,10,25,39.130434782608695,0.0,0.0,1.0,0.0,0.0,1.0,0.043478260869565216
HKG,HKG,2000,6665000.0,25756.772872370395,,0,31,9,34,38.70967741935484,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0
HKG,HKG,2004,6783500.0,24928.100372255118,,0,32,10,29,56.25,0.0,0.0,0.0,1.0,0.0,1.0,0.03125
HKG,HKG,2008,6957800.0,31515.52921034432,,0,34,11,33,50.0,1.0,0.03125,0.0,0.0,0.0,0.0,0.0
HKG,HKG,2012,7150100.0,36730.796195815,,0,41,13,44,48.78048780487805,0.0,0.0,0.0,0.0,1.0,1.0,0.024390243902439025
HKG,HKG,2016,7336600.0,43734.19807029992,,0,37,9,32,59.45945945945946,1.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0
HON,HON,1968,,,,0,6,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,HON,1976,,,,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,HON,1984,,,,0,10,3,20,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,HON,1988,,,,0,8,3,15,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,HON,1992,,,,0,10,4,25,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,HON,1996,,,,0,7,4,7,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,HON,2000,,,,0,20,3,4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,HON,2004,,,,0,5,4,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,HON,2008,,,,0,25,5,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,HON,2012,,,,0,25,8,10,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,HON,2016,,,,0,23,7,8,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,HUN,1896,,,,0,7,6,14,0.0,0.0,0.0,2.0,1.0,3.0,6.0,0.8571428571428571
HUN,HUN,1900,,,,0,18,4,21,0.0,6.0,0.8571428571428571,1.0,2.0,2.0,5.0,0.2777777777777778
HUN,HUN,1904,,,,0,4,2,9,0.0,5.0,0.2777777777777778,2.0,1.0,1.0,4.0,1.0
HUN,HUN,1906,,,,0,35,7,41,0.0,4.0,1.0,2.0,5.0,3.0,10.0,0.2857142857142857
HUN,HUN,1908,,,,0,65,8,37,0.0,10.0,0.2857142857142857,3.0,4.0,2.0,9.0,0.13846153846153847
HUN,HUN,1912,,,,0,121,11,52,0.0,9.0,0.13846153846153847,3.0,2.0,3.0,8.0,0.06611570247933884
HUN,HUN,1924,,,,0,89,12,54,3.3707865168539324,8.0,0.06611570247933884,2.0,4.0,4.0,10.0,0.11235955056179775
HUN,HUN,1928,,,,0,109,12,63,14.678899082568808,10.0,0.11235955056179775,5.0,5.0,0.0,10.0,0.09174311926605505
HUN,HUN,1932,,,,0,58,11,39,3.4482758620689653,10.0,0.09174311926605505,6.0,5.0,5.0,16.0,0.27586206896551724
HUN,HUN,1936,,,,0,216,21,104,8.796296296296296,16.0,0.27586206896551724,10.0,1.0,5.0,16.0,0.07407407407407407
HUN,HUN,1948,,,,0,128,15,76,16.40625,16.0,0.07407407407407407,10.0,5.0,12.0,27.0,0.2109375
HUN,HUN,1952,,,,0,189,15,107,14.285714285714285,27.0,0.2109375,16.0,10.0,16.0,42.0,0.2222222222222222
HUN,HUN,1956,,,,0,111,13,82,18.01801801801802,42.0,0.2222222222222222,9.0,10.0,7.0,26.0,0.23423423423423423
HUN,HUN,1960,9983512.0,,,0,184,18,107,14.673913043478262,26.0,0.23423423423423423,6.0,8.0,7.0,21.0,0.11413043478260869
HUN,HUN,1964,10119835.0,,,0,182,17,111,17.582417582417584,21.0,0.11413043478260869,10.0,7.0,5.0,22.0,0.12087912087912088
HUN,HUN,1968,10255815.0,474.88021441303624,,0,167,15,116,19.16167664670659,22.0,0.12087912087912088,10.0,10.0,12.0,32.0,0.19161676646706588
HUN,HUN,1972,10398489.0,707.3376058987096,,0,232,20,134,19.396551724137932,32.0,0.19161676646706588,6.0,13.0,16.0,35.0,0.15086206896551724
HUN,HUN,1976,10598677.0,1244.7249143684805,,0,178,17,109,30.337078651685395,35.0,0.15086206896551724,4.0,5.0,13.0,22.0,0.12359550561797752
HUN,HUN,1980,10711122.0,2151.1816628528,,0,263,21,151,30.798479087452474,22.0,0.12359550561797752,7.0,10.0,15.0,32.0,0.12167300380228137
HUN,HUN,1988,10596487.0,2803.0639865722937,,0,188,20,135,19.148936170212767,32.0,0.12167300380228137,11.0,6.0,6.0,23.0,0.12234042553191489
HUN,HUN,1992,10369341.0,3735.1058203427647,,0,217,23,156,26.72811059907834,23.0,0.12234042553191489,11.0,12.0,7.0,30.0,0.1382488479262673
HUN,HUN,1996,10311238.0,4525.039103122409,,0,213,24,145,30.985915492957744,30.0,0.1382488479262673,7.0,4.0,10.0,21.0,0.09859154929577464
HUN,HUN,2000,10210971.0,4624.281656702953,,0,178,23,137,38.764044943820224,21.0,0.09859154929577464,8.0,6.0,3.0,17.0,0.09550561797752809
HUN,HUN,2004,10107146.0,10301.703394674294,,0,209,20,138,43.0622009569378,17.0,0.09550561797752809,8.0,6.0,3.0,17.0,0.08133971291866028
HUN,HUN,2008,10038188.0,15772.330083938255,,0,171,20,126,48.53801169590643,17.0,0.08133971291866028,3.0,5.0,2.0,10.0,0.05847953216374269
HUN,HUN,2012,9920362.0,12984.836573013334,,0,152,21,111,38.81578947368421,10.0,0.05847953216374269,8.0,4.0,6.0,18.0,0.11842105263157894
HUN,HUN,2016,9759755.0,13177.566726832652,,0,154,20,113,42.857142857142854,18.0,0.11842105263157894,8.0,3.0,4.0,15.0,0.09740259740259741
INA,INA,1952,,,,0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INA,INA,1956,,,,0,22,6,11,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INA,INA,1960,,,,0,22,8,17,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INA,INA,1968,,,,0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INA,INA,1972,,,,0,6,5,7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INA,INA,1976,,,,0,7,5,11,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INA,INA,1984,,,,0,16,6,16,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INA,INA,1988,,,,0,29,11,32,20.689655172413794,0.0,0.0,0.0,1.0,0.0,1.0,0.034482758620689655
INA,INA,1992,,,,0,42,10,31,35.714285714285715,1.0,0.034482758620689655,2.0,2.0,1.0,5.0,0.11904761904761904
INA,INA,1996,,,,0,40,11,23,42.5,5.0,0.11904761904761904,1.0,1.0,2.0,4.0,0.1
INA,INA,2000,,,,0,47,12,32,42.5531914893617,4.0,0.1,1.0,3.0,2.0,6.0,0.1276595744680851
INA,INA,2004,,,,0,38,14,27,42.10526315789473,6.0,0.1276595744680851,1.0,1.0,2.0,4.0,0.10526315789473684
INA,INA,2008,,,,0,24,7,17,37.5,4.0,0.10526315789473684,1.0,1.0,3.0,5.0,0.20833333333333334
INA,INA,2012,,,,0,22,8,16,40.909090909090914,5.0,0.20833333333333334,0.0,1.0,1.0,2.0,0.09090909090909091
INA,INA,2016,,,,0,28,7,20,39.285714285714285,2.0,0.09090909090909091,1.0,2.0,0.0,3.0,0.10714285714285714
IND,IND,1900,,,,0,1,1,5,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
IND,IND,1920,,,,0,5,2,6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
IND,IND,1924,,,,0,13,2,13,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND,IND,1928,,,,0,21,2,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.047619047619047616
IND,IND,1932,,,,0,19,3,8,0.0,1.0,0.047619047619047616,1.0,0.0,0.0,1.0,0.05263157894736842
IND,IND,1936,,,,0,27,4,12,0.0,1.0,0.05263157894736842,1.0,0.0,0.0,1.0,0.037037037037037035
IND,IND,1948,,,,0,79,10,39,0.0,1.0,0.037037037037037035,1.0,0.0,0.0,1.0,0.012658227848101266
IND,IND,1952,,,,0,64,11,42,6.25,1.0,0.012658227848101266,1.0,0.0,1.0,2.0,0.03125
IND,IND,1956,,,,0,59,8,32,1.694915254237288,2.0,0.03125,1.0,0.0,0.0,1.0,0.01694915254237288
IND,IND,1960,435990338.0,84.93280847931058,,0,45,6,20,0.0,1.0,0.01694915254237288,0.0,1.0,0.0,1.0,0.022222222222222223
IND,IND,1964,479229598.0,117.8564307728546,,0,53,8,42,1.8867924528301887,1.0,0.022222222222222223,1.0,0.0,0.0,1.0,0.018867924528301886
IND,IND,1968,522716889.0,101.55680252119548,,0,25,5,11,0.0,1.0,0.018867924528301886,0.0,0.0,1.0,1.0,0.04
IND,IND,1972,570482142.0,125.27070596188246,,0,41,7,27,2.4390243902439024,1.0,0.04,0.0,0.0,1.0,1.0,0.024390243902439025
IND,IND,1976,625861883.0,164.11999958732173,,0,26,5,10,0.0,1.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0
IND,IND,1980,687354025.0,271.08094595367834,,0,72,8,30,22.22222222222222,0.0,0.0,1.0,0.0,0.0,1.0,0.013888888888888888
IND,IND,1984,754875449.0,281.0498678407166,,0,48,7,30,12.5,1.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0
IND,IND,1988,827342990.0,358.48453964169323,,0,46,11,27,15.217391304347828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
